,Dates,Company,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE,ESG_DISCLOSURE_SCORE,RETURN_ON_ASSET,RETURN_COM_EQY,ALTMAN_Z_SCORE,TOBIN_Q_RATIO,NET_OPER_PROFIT_AFTER_TAX
32870,2008-03-31,PIIL,,,,,-1.2229,,-3.5403,2.2985,
32871,2009-03-31,PIIL,,,,,-0.4918,,-3.5523,2.3049,
32872,2010-03-31,PIIL,,,,,-0.4918,,-3.5523,2.3049,
32873,2011-03-31,PIIL,,,,,-0.4918,,-11.6014,5.7657,
32874,2012-03-31,PIIL,,,,,-9.9115,,-11.8544,6.4156,
32875,2013-03-31,PIIL,,,,,20.9842,,-10.9737,5.8879,-7.1955
32876,2014-03-31,PIIL,,,,,20.9842,,-0.9858,5.8879,0.226
32877,2015-03-31,PIIL,,,,,20.9842,,3.5416,6.8039,2.0987
32878,2016-03-31,PIIL,,,,,2.9767,,1.6697,4.4247,-6.566
32879,2017-03-31,PIIL,,,,,31.3441,,11.6723,7.3632,20.7027
32880,2018-03-31,PIIL,,,,,19.4428,43.5951,18.1688,4.1075,94.9489
32881,2019-03-31,PIIL,,,,,4.7747,7.5729,17.886,2.1506,-3.5896
32882,2020-03-31,PIIL,,,,,1.1888,1.334,7.144,1.18,7.8867
32883,2021-03-31,PIIL,,,,,5.126,5.9615,25.2674,5.6093,39.032
32884,2022-03-31,PIIL,,,,,3.1588,3.8519,8.5018,2.6634,3.2933
32885,2023-03-31,PIIL,,,,,3.5489,4.4732,6.7404,1.8598,15.2607
32886,2003-03-31,GIRIRAJ,,,,,,,,,
32887,2004-03-31,GIRIRAJ,,,,,,,,,
32888,2005-03-31,GIRIRAJ,,,,,,,,,
32889,2006-03-31,GIRIRAJ,,,,,,,,,
32890,2007-03-31,GIRIRAJ,,,,,,,,,
32891,2008-03-31,GIRIRAJ,,,,,,,,,
32892,2009-03-31,GIRIRAJ,,,,,,,,,
32893,2010-03-31,GIRIRAJ,,,,,,,,,
32894,2011-03-31,GIRIRAJ,,,,,,,,,
32895,2012-03-31,GIRIRAJ,,,,,,,,,
32896,2013-03-31,GIRIRAJ,,,,,,,,,15.3885
32897,2014-03-31,GIRIRAJ,,,,,7.1091,18.3051,,,23.5246
32898,2015-03-31,GIRIRAJ,,,,,5.5215,14.6805,,,22.0475
32899,2016-03-31,GIRIRAJ,,,,,4.2661,11.6905,,,26.24
32900,2017-03-31,GIRIRAJ,,,,,3.267,10.6799,,,30.3148
32901,2018-03-31,GIRIRAJ,,,,,,,,,
32902,2019-03-31,GIRIRAJ,,,,,,,,,
32903,2020-03-31,GIRIRAJ,,,,,,,,,
32904,2021-03-31,GIRIRAJ,,,,,,,,,
32905,2022-03-31,GIRIRAJ,,,,,,,,,
32906,2023-03-31,GIRIRAJ,,,,,,,,,
32907,2003-03-31,LLOYDS,,,,,,,,,
32908,2004-03-31,LLOYDS,,,,,,,,,
32909,2005-03-31,LLOYDS,,,,,,,,,
32910,2006-03-31,LLOYDS,,,,,,,,,
32911,2007-03-31,LLOYDS,,,,,,,,,
32912,2008-03-31,LLOYDS,,,,,,,,,
32913,2009-03-31,LLOYDS,,,,,,,,,
32914,2010-03-31,LLOYDS,,,,,,,,,
32915,2011-03-31,LLOYDS,,,,,,,,,
32916,2012-03-31,LLOYDS,,,,,,,,,
32917,2013-03-31,LLOYDS,,,,,,,,,
32918,2014-03-31,LLOYDS,,,,,,,,,
32919,2015-03-31,LLOYDS,,,,,,,,,
32920,2016-03-31,LLOYDS,,,,,,,,,
32921,2017-03-31,LLOYDS,,,,,,,,,
32922,2018-03-31,LLOYDS,,,,,,,,,
32923,2019-03-31,LLOYDS,,,,,,,,,
32924,2020-03-31,LLOYDS,,,,,,,,,-24.4147
32925,2021-03-31,LLOYDS,,,,,-11.9168,,,,-20.0555
32926,2022-03-31,LLOYDS,,,,,-35.465,,,,-80.4738
32927,2023-03-31,LLOYDS,,,,,-8.4464,-10.4218,10.0936,1.3399,-39.6546
32928,2003-03-31,SHRITECH,,,,,,,,,
32929,2004-03-31,SHRITECH,,,,,,,,,
32930,2005-03-31,SHRITECH,,,,,,,,,
32931,2006-03-31,SHRITECH,,,,,,,,,
32932,2007-03-31,SHRITECH,,,,,,,,,
32933,2008-03-31,SHRITECH,,,,,,,,,
32934,2009-03-31,SHRITECH,,,,,,,,,
32935,2010-03-31,SHRITECH,,,,,,,,,
32936,2011-03-31,SHRITECH,,,,,,,,,
32937,2012-03-31,SHRITECH,,,,,,,,,
32938,2013-03-31,SHRITECH,,,,,,,,,
32939,2014-03-31,SHRITECH,,,,,,,,,
32940,2015-03-31,SHRITECH,,,,,,,,,
32941,2016-03-31,SHRITECH,,,,,,,,,
32942,2017-03-31,SHRITECH,,,,,,,,,
32943,2018-03-31,SHRITECH,,,,,,,,,
32944,2019-03-31,SHRITECH,,,,,,,,,
32945,2020-03-31,SHRITECH,,,,,,,,,
32946,2021-03-31,SHRITECH,,,,,,,,,127.5977
32947,2022-03-31,SHRITECH,,,,,16.6401,39.5512,,,86.7181
32948,2023-03-31,SHRITECH,,,,,14.3759,35.6231,,,88.3596
32949,2003-03-31,ASHM,,,,,,,,,
32950,2004-03-31,ASHM,,,,,,,,,
32951,2005-03-31,ASHM,,,,,,,,,
32952,2006-03-31,ASHM,,,,,,,0.0418,1.4695,
32953,2007-03-31,ASHM,,,,,-5.9009,,-0.8237,1.5086,
32954,2008-03-31,ASHM,,,,,-11.7795,,-1.5204,1.6535,
32955,2009-03-31,ASHM,,,,,-8.8352,,-1.9506,1.8834,
32956,2010-03-31,ASHM,,,,,-14.8033,,-2.018,2.0057,
32957,2011-03-31,ASHM,,,,,-1.8264,,3.1563,1.904,
32958,2012-03-31,ASHM,,,,,-1.8264,,-1.5708,2.0314,-132.6803
32959,2013-03-31,ASHM,,,,,-4.925,,-0.5515,2.0722,-123.6691
32960,2014-03-31,ASHM,,,,,-5.6313,,-0.4807,1.9738,-133.6864
32961,2015-03-31,ASHM,,,,,-8.668,,0.6262,1.1722,-158.3514
32962,2016-03-31,ASHM,,,,,-8.668,,2.9159,0.6469,-98.4
32963,2017-03-31,ASHM,,,,,-1.0956,-1.5104,1.7184,0.3119,-74.4142
32964,2018-03-31,ASHM,,,,,-4.0568,-5.3338,3.8089,1.3443,-58.8312
32965,2019-03-31,ASHM,,,,,6.1079,8.2317,2.8689,1.1417,-102.8
32966,2020-03-31,ASHM,,,,,-2.0853,-2.9789,2.4586,1.0573,-86.98
32967,2021-03-31,ASHM,,,,,,,,,
32968,2022-03-31,ASHM,,,,,,,,,
32969,2023-03-31,ASHM,,,,,,,,,
32970,2003-03-31,PROPEQUI,,,,,,,,,
32971,2004-03-31,PROPEQUI,,,,,,,,,
32972,2005-03-31,PROPEQUI,,,,,,,,,
32973,2006-03-31,PROPEQUI,,,,,,,,,
32974,2007-03-31,PROPEQUI,,,,,,,,,
32975,2008-03-31,PROPEQUI,,,,,,,,,
32976,2009-03-31,PROPEQUI,,,,,,,,,
32977,2010-03-31,PROPEQUI,,,,,,,,,
32978,2011-03-31,PROPEQUI,,,,,,,,,
32979,2012-03-31,PROPEQUI,,,,,,,,,
32980,2013-03-31,PROPEQUI,,,,,,,,,
32981,2014-03-31,PROPEQUI,,,,,,,,,
32982,2015-03-31,PROPEQUI,,,,,,,,,
32983,2016-03-31,PROPEQUI,,,,,,,,,
32984,2017-03-31,PROPEQUI,,,,,,,,,
32985,2018-03-31,PROPEQUI,,,,,,,,,
32986,2019-03-31,PROPEQUI,,,,,,,,,34.7863
32987,2020-03-31,PROPEQUI,,,,,4.1088,4.6737,,,11.7201
32988,2021-03-31,PROPEQUI,,,,,22.53,26.3938,,,69.2324
32989,2022-03-31,PROPEQUI,,,,,17.6225,22.8688,,,94.3029
32990,2023-03-31,PROPEQUI,,,,,,,,,
32991,2003-03-31,ITFL,,,,,,,,,
32992,2004-03-31,ITFL,,,,,,,,,
32993,2005-03-31,ITFL,,,,,,,,,
32994,2006-03-31,ITFL,,,,,,,,,
32995,2007-03-31,ITFL,,,,,,,,,
32996,2008-03-31,ITFL,,,,,,,,,
32997,2009-03-31,ITFL,,,,,,,,,
32998,2010-03-31,ITFL,,,,,,,,,
32999,2011-03-31,ITFL,,,,,,,2.434,1.1958,110.0604
33000,2012-03-31,ITFL,,,,,1.6454,8.6829,2.1697,1.1405,88.1218
33001,2013-03-31,ITFL,,,,,3.4442,17.6168,2.2559,0.9539,118.1518
33002,2014-03-31,ITFL,,,,,7.5374,31.8864,3.2233,1.3714,171.6749
33003,2015-03-31,ITFL,,,,,10.094,22.1183,5.5569,2.3849,241.8409
33004,2016-03-31,ITFL,,,,,13.6036,22.9816,5.3713,2.22,346.3618
33005,2017-03-31,ITFL,,,,,8.0032,13.4428,5.6329,2.5382,253.3351
33006,2018-03-31,ITFL,,,,,7.5067,13.2888,4.7017,2.2171,283.939
33007,2019-03-31,ITFL,,,,,6.4661,11.8558,4.0022,1.6723,292.4908
33008,2020-03-31,ITFL,,,,,-2.244,-4.6389,1.7181,0.764,13.99
33009,2021-03-31,ITFL,,,,,-6.3476,-14.8336,1.0679,0.8407,-221.54
33010,2022-03-31,ITFL,,,,,-0.469,-1.1139,1.7712,1.0037,58.08
33011,2023-03-31,ITFL,,,,,1.3916,3.4749,2.354,0.9744,221.5456
33012,2003-03-31,USASEEDS,,,,,,,,,
33013,2004-03-31,USASEEDS,,,,,,,,,
33014,2005-03-31,USASEEDS,,,,,,,,,
33015,2006-03-31,USASEEDS,,,,,,,,,
33016,2007-03-31,USASEEDS,,,,,,,,,
33017,2008-03-31,USASEEDS,,,,,,,,,
33018,2009-03-31,USASEEDS,,,,,,,,,
33019,2010-03-31,USASEEDS,,,,,,,,,
33020,2011-03-31,USASEEDS,,,,,,,,,
33021,2012-03-31,USASEEDS,,,,,,,,,
33022,2013-03-31,USASEEDS,,,,,,,,,
33023,2014-03-31,USASEEDS,,,,,,,,,
33024,2015-03-31,USASEEDS,,,,,,,,,
33025,2016-03-31,USASEEDS,,,,,,,,,
33026,2017-03-31,USASEEDS,,,,,,,,,
33027,2018-03-31,USASEEDS,,,,,,,,,
33028,2019-03-31,USASEEDS,,,,,,,,,
33029,2020-03-31,USASEEDS,,,,,,,,,3.6469
33030,2021-03-31,USASEEDS,,,,,6.4453,40.9563,,,8.985
33031,2022-03-31,USASEEDS,,,,,13.4403,54.9181,,,43.8385
33032,2023-03-31,USASEEDS,,,,,,,,,
33033,2003-03-31,AGSL,,,,,,,,,
33034,2004-03-31,AGSL,,,,,,,,,
33035,2005-03-31,AGSL,,,,,,,,,
33036,2006-03-31,AGSL,,,,,,,,,
33037,2007-03-31,AGSL,,,,,,,,2.0734,108.7445
33038,2008-03-31,AGSL,,,,,9.5549,17.6319,,1.1647,99.5739
33039,2009-03-31,AGSL,,,,,4.2303,6.1519,,0.5535,67.6739
33040,2010-03-31,AGSL,,,,,7.2016,10.7747,,1.1325,114.5582
33041,2011-03-31,AGSL,,,,,4.911,8.7037,,0.791,105.5436
33042,2012-03-31,AGSL,,,,,-0.6868,-1.1988,,0.5682,105.5436
33043,2013-03-31,AGSL,,,,,1.5277,2.5015,,0.4768,80.0827
33044,2014-03-31,AGSL,,,,,2.8547,4.4988,,0.4347,70.9679
33045,2015-03-31,AGSL,,,,,3.7216,6.2153,,0.5648,115.0757
33046,2016-03-31,AGSL,,,,,-0.1459,-0.2442,,0.4797,-36.9227
33047,2017-03-31,AGSL,,,,,0.2055,0.2976,,0.5285,-4.1891
33048,2018-03-31,AGSL,,,,,3.5517,4.9202,,0.6238,41.6036
33049,2019-03-31,AGSL,,,,,3.4012,4.7481,,0.5769,1.0431
33050,2020-03-31,AGSL,,,,,2.2913,3.0725,,0.4468,-4.0406
33051,2021-03-31,AGSL,,,,,9.1927,12.0235,,0.5945,17.2863
33052,2022-03-31,AGSL,,,,,7.9699,10.6856,,1.2817,19.5658
33053,2023-03-31,AGSL,,,,,6.0376,8.0232,,0.7922,19.8139
33054,2003-03-31,RAVINDER,,,,,,,,,
33055,2004-03-31,RAVINDER,,,,,,,,,
33056,2005-03-31,RAVINDER,,,,,,,,,
33057,2006-03-31,RAVINDER,,,,,,,,,
33058,2007-03-31,RAVINDER,,,,,,,,,
33059,2008-03-31,RAVINDER,,,,,,,,,
33060,2009-03-31,RAVINDER,,,,,,,,,
33061,2010-03-31,RAVINDER,,,,,,,,,
33062,2011-03-31,RAVINDER,,,,,,,,,
33063,2012-03-31,RAVINDER,,,,,,,,,
33064,2013-03-31,RAVINDER,,,,,,,,,
33065,2014-03-31,RAVINDER,,,,,,,,,
33066,2015-03-31,RAVINDER,,,,,,,,,
33067,2016-03-31,RAVINDER,,,,,,,,,
33068,2017-03-31,RAVINDER,,,,,,,,,
33069,2018-03-31,RAVINDER,,,,,,,,,
33070,2019-03-31,RAVINDER,,,,,,,,,
33071,2020-03-31,RAVINDER,,,,,,,,,
33072,2021-03-31,RAVINDER,,,,,,,2.8538,0.4601,-75.7957
33073,2022-03-31,RAVINDER,,,,,-0.0068,-0.0081,2.2123,0.584,-32.8708
33074,2023-03-31,RAVINDER,,,,,2.0022,2.4002,3.4055,0.5734,30.3174
33075,2003-03-31,RAJT,,,,,8.6945,15.9209,,,30.6402
33076,2004-03-31,RAJT,,,,,5.264,9.9468,,,14.9412
33077,2005-03-31,RAJT,,,,,5.264,9.9468,,,14.9412
33078,2006-03-31,RAJT,,,,,5.264,9.9468,7.3337,2.3012,91.7132
33079,2007-03-31,RAJT,,,,,10.0709,12.7035,4.8813,1.1876,106.4032
33080,2008-03-31,RAJT,,,,,0.6493,0.8148,2.6981,0.6069,1.9915
33081,2009-03-31,RAJT,,,,,-12.4395,-15.0686,3.9773,0.785,-157.8827
33082,2010-03-31,RAJT,,,,,-8.955,-10.6787,2.4181,0.7603,-93.7079
33083,2011-03-31,RAJT,,,,,7.8698,10.1417,5.1595,1.8214,103.2848
33084,2012-03-31,RAJT,,,,,6.9931,9.4195,4.7107,1.74,122.8493
33085,2013-03-31,RAJT,,,,,7.2106,9.9402,8.6899,3.8075,157.9448
33086,2014-03-31,RAJT,,,,,3.8965,5.2194,9.1753,3.196,113.505
33087,2015-03-31,RAJT,,,,,-3.0823,-4.0592,4.2244,1.7639,-33.9184
33088,2016-03-31,RAJT,,,,,-2.5229,-3.408,4.4975,1.8991,-19.935
33089,2017-03-31,RAJT,,,,,-0.7301,-0.9996,3.9484,1.7396,-1247.4772
33090,2018-03-31,RAJT,,,,,2.8407,3.8728,3.2207,1.2557,79.603
33091,2019-03-31,RAJT,,,,,0.0061,0.0084,2.4953,1.1269,1.5664
33092,2020-03-31,RAJT,,,,,0.0664,0.0932,2.6826,1.1254,17.2469
33093,2021-03-31,RAJT,,,,,0.5598,0.7646,3.5569,1.3194,38.8761
33094,2022-03-31,RAJT,,,,,0.5752,0.7859,3.8724,1.298,27.7173
33095,2023-03-31,RAJT,,,,,,,,,
33096,2003-03-31,BFNA,,,,,,,,,
33097,2004-03-31,BFNA,,,,,,,,,
33098,2005-03-31,BFNA,,,,,,,,,
33099,2006-03-31,BFNA,,,,,,,,,
33100,2007-03-31,BFNA,,,,,,,,,
33101,2008-03-31,BFNA,,,,,,,,,
33102,2009-03-31,BFNA,,,,,,,,,
33103,2010-03-31,BFNA,,,,,,,,,
33104,2011-03-31,BFNA,,,,,,,,,
33105,2012-03-31,BFNA,,,,,,,1.3159,1.104,45.3023
33106,2013-03-31,BFNA,,,,,1.6528,6.0375,1.2969,1.01,104.0177
33107,2014-03-31,BFNA,,,,,0.5655,2.0594,1.3629,0.8429,80.3053
33108,2015-03-31,BFNA,,,,,2.8359,8.7849,1.2571,0.9204,146.6926
33109,2016-03-31,BFNA,,,,,-7.1469,-21.658,0.8847,1.0667,-66.6958
33110,2017-03-31,BFNA,,,,,-10.2737,-38.015,0.8092,1.153,-114.2815
33111,2018-03-31,BFNA,,,,,-10.6608,-41.9617,-0.7284,1.2046,-339.8083
33112,2019-03-31,BFNA,,,,,-14.6376,-66.2272,-0.8358,1.0316,-181.4178
33113,2020-03-31,BFNA,,,,,-25.9239,-70.4813,-0.6207,0.3273,-19.9526
33114,2021-03-31,BFNA,,,,,7.3859,10.8016,8.5038,0.7195,58.193
33115,2022-03-31,BFNA,,,,,7.3859,10.8016,4.1443,0.5828,101.3249
33116,2023-03-31,BFNA,,,,,,,,,
33117,2003-03-31,ARIE,,,,,,,,,
33118,2004-03-31,ARIE,,,,,,,,,
33119,2005-03-31,ARIE,,,,,,,,,
33120,2006-03-31,ARIE,,,,,,,,,
33121,2007-03-31,ARIE,,,,,,,,,
33122,2008-03-31,ARIE,5.1646,2.5695,22.1553,9.9789,,,3.582,1.3747,166.4386
33123,2009-03-31,ARIE,5.1646,2.5695,22.1553,9.9789,2.1224,3.8346,1.6229,0.6806,71.3637
33124,2010-03-31,ARIE,5.5874,2.5695,22.1553,10.1197,6.494,13.6399,2.551,1.1406,207.022
33125,2011-03-31,ARIE,5.9197,2.5695,22.1553,10.2304,6.1809,15.0164,1.7698,1.0852,266.5403
33126,2012-03-31,ARIE,5.9197,2.5695,55.8399,21.4868,3.8039,10.239,1.6804,0.891,274.8212
33127,2013-03-31,ARIE,0.4228,0.0,52.7092,17.7548,3.3641,9.1037,1.5509,0.7659,318.099
33128,2014-03-31,ARIE,0.4228,0.4534,52.7092,17.9056,3.616,9.475,1.8254,0.773,377.0658
33129,2015-03-31,ARIE,8.9399,9.9758,69.6267,29.5644,3.7699,9.4917,2.0627,0.9067,390.0421
33130,2016-03-31,ARIE,8.9399,9.9758,69.6267,29.5644,1.594,3.9749,2.0148,0.8525,396.8643
33131,2017-03-31,ARIE,8.9399,9.9758,69.6267,29.5644,1.5468,3.9197,1.9623,1.057,147.1054
33132,2018-03-31,ARIE,11.0843,8.2225,78.0253,32.5018,2.2621,5.8552,2.0419,1.0929,237.1403
33133,2019-03-31,ARIE,11.0843,8.2225,78.0253,32.5018,2.035,5.313,1.6421,0.8457,203.9628
33134,2020-03-31,ARIE,11.0843,8.2225,78.0253,32.5018,1.9853,5.0832,1.7417,0.7081,176.045
33135,2021-03-31,ARIE,11.0843,8.2225,78.0253,32.5018,3.6351,8.8725,1.9402,0.7791,343.2132
33136,2022-03-31,ARIE,11.0843,8.2225,78.0253,32.5018,2.6319,6.1132,2.2075,0.9079,247.2782
33137,2023-03-31,ARIE,11.0843,8.2225,78.0253,32.5018,3.3297,7.3343,2.5401,0.9042,250.61
33138,2003-03-31,LATTEYS,,,,,,,,,
33139,2004-03-31,LATTEYS,,,,,,,,,
33140,2005-03-31,LATTEYS,,,,,,,,,
33141,2006-03-31,LATTEYS,,,,,,,,,
33142,2007-03-31,LATTEYS,,,,,,,,,
33143,2008-03-31,LATTEYS,,,,,,,,,
33144,2009-03-31,LATTEYS,,,,,,,,,
33145,2010-03-31,LATTEYS,,,,,,,,,
33146,2011-03-31,LATTEYS,,,,,,,,,
33147,2012-03-31,LATTEYS,,,,,,,,,
33148,2013-03-31,LATTEYS,,,,,,,,,
33149,2014-03-31,LATTEYS,,,,,,,,,
33150,2015-03-31,LATTEYS,,,,,,,,,
33151,2016-03-31,LATTEYS,,,,,,,,,
33152,2017-03-31,LATTEYS,,,,,,,,,
33153,2018-03-31,LATTEYS,,,,,,,,,
33154,2019-03-31,LATTEYS,,,,,,,,,
33155,2020-03-31,LATTEYS,,,,,,,,,
33156,2021-03-31,LATTEYS,,,,,,,,,
33157,2022-03-31,LATTEYS,,,,,,,,,
33158,2023-03-31,LATTEYS,,,,,,,,,
33159,2003-03-31,RSID,,,,,,,,,
33160,2004-03-31,RSID,,,,,,,,,
33161,2005-03-31,RSID,,,,,,,,,
33162,2006-03-31,RSID,,,,,,,,,
33163,2007-03-31,RSID,,,,,,,,,
33164,2008-03-31,RSID,,,,,,,,,
33165,2009-03-31,RSID,,,,,,,,,
33166,2010-03-31,RSID,,,,,,,,,
33167,2011-03-31,RSID,,,,,,,,,
33168,2012-03-31,RSID,,,,,,,,,
33169,2013-03-31,RSID,,,,,,,,,
33170,2014-03-31,RSID,,,,,,,2.9102,0.8868,25.3705
33171,2015-03-31,RSID,,,,,0.0755,0.2541,2.7181,1.0097,14.4844
33172,2016-03-31,RSID,,,,,0.7322,2.665,2.5357,1.1075,17.3264
33173,2017-03-31,RSID,,,,,-1.4195,-5.3125,2.6952,1.2313,3.3596
33174,2018-03-31,RSID,,,,,5.2868,19.2786,3.0208,1.315,42.8192
33175,2019-03-31,RSID,,,,,5.2868,19.2786,0.8685,1.315,42.8192
33176,2020-03-31,RSID,,,,,5.2868,19.2786,2.1824,1.3148,33.2613
33177,2021-03-31,RSID,,,,,3.1531,16.6929,2.6578,1.3941,89.7837
33178,2022-03-31,RSID,,,,,4.5847,21.7984,2.7885,1.3517,118.1434
33179,2023-03-31,RSID,,,,,,,,,
33180,2003-03-31,GPPE,,,,,,,,,26.4578
33181,2004-03-31,GPPE,,,,,21.0508,58.6818,,,74.6015
33182,2005-03-31,GPPE,,,,,10.2267,18.9975,3.2452,1.0116,61.1573
33183,2006-03-31,GPPE,,,,,8.2887,14.1977,2.5772,0.9476,87.5928
33184,2007-03-31,GPPE,,,,,8.7766,15.637,3.0622,0.7551,96.4506
33185,2008-03-31,GPPE,,,,,11.9541,24.1731,2.2582,0.8129,167.1285
33186,2009-03-31,GPPE,,,,,0.0253,0.0569,2.0792,0.7997,23.2029
33187,2010-03-31,GPPE,,,,,-2.3551,-5.2151,1.9752,0.9473,23.2029
33188,2011-03-31,GPPE,,,,,5.6843,13.335,2.3074,0.959,161.1074
33189,2012-03-31,GPPE,,,,,0.0178,0.0477,2.4509,1.0659,34.3016
33190,2013-03-31,GPPE,,,,,-0.3882,-1.0329,2.3297,0.8201,82.5566
33191,2014-03-31,GPPE,,,,,0.3456,0.8534,2.1704,0.7359,52.8361
33192,2015-03-31,GPPE,,,,,1.8716,3.9851,3.9497,1.3295,93.1213
33193,2016-03-31,GPPE,,,,,5.1852,10.0873,3.6107,1.5476,164.8313
33194,2017-03-31,GPPE,,,,,7.2595,13.9947,5.2587,2.0808,184.4068
33195,2018-03-31,GPPE,,,,,4.8197,9.3809,2.9509,1.4391,207.3673
33196,2019-03-31,GPPE,,,,,4.1017,8.0412,3.8626,1.3103,207.91
33197,2020-03-31,GPPE,,,,,4.5704,7.2823,4.4105,0.785,214.6106
33198,2021-03-31,GPPE,,,,,5.114,7.8365,3.433,0.8738,328.7302
33199,2022-03-31,GPPE,,,,,5.2594,7.8181,5.8924,0.9378,390.9617
33200,2023-03-31,GPPE,,,,,7.5316,9.5498,5.7717,0.669,238.9011
33201,2003-03-31,MCER,,,,,,,,,
33202,2004-03-31,MCER,,,,,,,,,
33203,2005-03-31,MCER,,,,,,,,,
33204,2006-03-31,MCER,,,,,,,,,
33205,2007-03-31,MCER,,,,,,,,,
33206,2008-03-31,MCER,,,,,,,,,
33207,2009-03-31,MCER,,,,,,,,,
33208,2010-03-31,MCER,,,,,,,,,
33209,2011-03-31,MCER,,,,,,,,,
33210,2012-03-31,MCER,,,,,,,,,
33211,2013-03-31,MCER,,,,,,,0.8917,0.4968,212.4876
33212,2014-03-31,MCER,,,,,0.248,0.3823,0.9021,0.4529,167.2224
33213,2015-03-31,MCER,,,,,0.374,0.5568,1.0428,0.522,185.27
33214,2016-03-31,MCER,,,,,0.3403,0.5029,0.9051,0.5044,186.7746
33215,2017-03-31,MCER,,,,,0.279,0.4099,1.271,0.7051,98.1607
33216,2018-03-31,MCER,,,,,0.279,0.4099,1.0425,0.5046,180.4227
33217,2019-03-31,MCER,,,,,0.3691,0.5233,0.66,0.3882,56.9518
33218,2020-03-31,MCER,,,,,-2.5144,-3.5583,0.724,0.4915,-16.1008
33219,2021-03-31,MCER,,,,,0.3498,0.4926,1.1346,0.5774,85.1356
33220,2022-03-31,MCER,,,,,1.3489,1.9767,1.836,0.6655,179.3282
33221,2023-03-31,MCER,,,,,,,,,
33222,2003-03-31,MANOMAY,,,,,,,,,
33223,2004-03-31,MANOMAY,,,,,,,,,
33224,2005-03-31,MANOMAY,,,,,,,,,
33225,2006-03-31,MANOMAY,,,,,,,,,
33226,2007-03-31,MANOMAY,,,,,,,,,
33227,2008-03-31,MANOMAY,,,,,,,,,
33228,2009-03-31,MANOMAY,,,,,,,,,
33229,2010-03-31,MANOMAY,,,,,,,,,
33230,2011-03-31,MANOMAY,,,,,,,,,
33231,2012-03-31,MANOMAY,,,,,,,,,
33232,2013-03-31,MANOMAY,,,,,,,,,
33233,2014-03-31,MANOMAY,,,,,,,,,
33234,2015-03-31,MANOMAY,,,,,,,,,
33235,2016-03-31,MANOMAY,,,,,,,,,
33236,2017-03-31,MANOMAY,,,,,,,,,
33237,2018-03-31,MANOMAY,,,,,,,,,
33238,2019-03-31,MANOMAY,,,,,,,2.7092,0.9841,84.6644
33239,2020-03-31,MANOMAY,,,,,3.3348,13.089,3.028,0.9408,143.9634
33240,2021-03-31,MANOMAY,,,,,1.3293,4.5876,2.4674,0.9396,73.1821
33241,2022-03-31,MANOMAY,,,,,1.3293,4.5876,0.762,0.9396,73.1821
33242,2023-03-31,MANOMAY,,,,,1.3293,4.5876,3.0806,1.1526,241.8002
33243,2003-03-31,ILFS,,,,,,,,,
33244,2004-03-31,ILFS,,,,,,,,,
33245,2005-03-31,ILFS,,,,,,,,,
33246,2006-03-31,ILFS,,,,,,,,1.6872,687.068
33247,2007-03-31,ILFS,,,,,3.3549,5.192,,4.0867,186.3036
33248,2008-03-31,ILFS,,,,,27.467,57.9997,,5.3747,334.0229
33249,2009-03-31,ILFS,,,,,41.2301,78.45,,2.5416,334.0229
33250,2010-03-31,ILFS,,,,,39.6016,65.9396,,4.2678,334.0229
33251,2011-03-31,ILFS,,,,,24.4133,44.3545,,2.3368,792.3309
33252,2012-03-31,ILFS,,,,,19.5372,35.8069,,1.8318,709.2125
33253,2013-03-31,ILFS,,,,,19.266,29.6492,,1.3357,742.2057
33254,2014-03-31,ILFS,,,,,17.5071,23.7709,,1.1387,728.46
33255,2015-03-31,ILFS,,,,,16.4926,21.14,,1.4868,730.4457
33256,2016-03-31,ILFS,,,,,11.9774,14.7358,,1.2208,561.0587
33257,2017-03-31,ILFS,,,,,1.4597,1.7364,,1.3455,68.4823
33258,2018-03-31,ILFS,,,,,4.4594,5.2833,,1.8328,88.7498
33259,2019-03-31,ILFS,,,,,-4.8432,-5.9191,,0.6953,-42.9979
33260,2020-03-31,ILFS,,,,,-4.9512,-5.9989,,0.3804,-189.4393
33261,2021-03-31,ILFS,,,,,3.0693,3.6399,,0.6382,-25.1699
33262,2022-03-31,ILFS,,,,,3.0873,3.7056,,0.9987,-3.9362
33263,2023-03-31,ILFS,,,,,4.5906,5.6084,,0.8834,57.8464
33264,2003-03-31,JMAD,,,,,,,,,
33265,2004-03-31,JMAD,,,,,,,,,
33266,2005-03-31,JMAD,,,,,,,,,
33267,2006-03-31,JMAD,,,,,,,,,
33268,2007-03-31,JMAD,,,,,,,,,
33269,2008-03-31,JMAD,,,,,,,,,
33270,2009-03-31,JMAD,,,,,,,,,
33271,2010-03-31,JMAD,,,,,,,,,
33272,2011-03-31,JMAD,,,,,,,,,
33273,2012-03-31,JMAD,,,,,,,,,
33274,2013-03-31,JMAD,,,,,,,,,
33275,2014-03-31,JMAD,,,,,,,,,
33276,2015-03-31,JMAD,,,,,,,4.3831,1.0013,115.5081
33277,2016-03-31,JMAD,,,,,7.2444,11.1811,4.2681,0.9603,103.229
33278,2017-03-31,JMAD,,,,,7.1292,10.7219,5.0495,0.9567,105.9974
33279,2018-03-31,JMAD,,,,,6.0736,9.0438,3.4891,0.9489,91.5964
