Dates,Company Name,ESG_DISCLOSURE_SCORE,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE,NET_INCOME,ALTMAN_Z_SCORE,TOBIN_Q_RATIO,RETURN_ON_ASSET,RETURN_COM_EQY,SALES_REV_TURN,BS_TOT_ASSET,BS_CUR_ASSET_REPORT,BS_TOT_NON_CUR_ASSET,BS_TOTAL_LIABILITIES,BS_CUR_LIAB,NON_CUR_LIAB,BS_PURE_RETAINED_EARNINGS,BS_RETAIN_EARN,IS_TOTAL_EXPENSES,BS_SH_OUT,BS_GOODWILL,CF_DVD_PAID,IS_RD_EXPEND,NET_OPER_PROFIT_AFTER_TAX,NET_OPER_PROFIT_AFTER_TAX.1,NET_INCOME.1,EBIT,EBK_EMPL_TURNOVER_RATE,NUMBER_EMPLOYEES_CSR,WACC_COST_EQUITY,WACC,WACC_COST_DEBT,WACC.1,FNCL_LVRG,BOOK_VAL_PER_SH,IS_EPS,PX_TO_BOOK_RATIO,NET_WORTH_GROWTH,TOT_DEBT_TO_COM_EQY
2021-03-31,MCX,32.2302,0.9061,17.0193,78.5972,2252.2,5.4853,3.5165,8.6009,16.2168,3333.5,25025.1,11283.3,13741.8,10842.8,5577.8,5265.0,10236.8,11503.9,,50.9984,0.0,-1530.0,0.0,1376.8182,1376.8182,2252.2,1630.7,,344.0,8.8386,8.8381,6.3998,8.8381,1.8855,278.0932,44.25,5.4404,4.3292,0.1093
2022-03-31,MCX,38.2658,16.4603,19.5889,78.5972,1434.5,4.3973,3.0712,5.4101,10.1151,3165.8,28005.4,18224.8,9780.6,13824.3,7910.6,5913.7,10264.0,11502.7,,50.9984,0.0,-1407.6,0.0,1087.6959,1087.6959,1434.5,1394.9,,345.0,9.7873,9.7869,6.4247,9.7869,1.8697,278.0697,28.18,5.0903,-0.0085,0.0606
2023-03-31,MCX,38.2658,16.4603,19.5889,78.5972,1489.7,4.326,3.0692,5.1164,10.283,5135.1,30227.5,16259.4,13968.1,15434.5,8976.0,6458.5,10264.0,14283.0,,50.9984,0.0,-887.4,0.0,1001.3673,1001.3673,1489.7,1281.0,,345.0,11.1589,11.1582,7.8151,11.1582,2.0098,290.0679,29.27,5.2281,4.3149,0.1048
2003-03-31,WLCO,6.8543,-4.0665,-22.3222,46.7924,,1.4742,1.3385,3.7368,19.8729,48358.6503,,30966.6356,,,23922.1306,,,,,,,,,,,,,,,,,,,4.7002,90.995,15.5702,2.2751,69.5698,293.2822
2004-03-31,WLCO,9.4662,-1.763,-18.4317,48.4386,,1.5022,1.3142,3.7124,19.1287,50363.8842,,32579.7519,,,24942.5475,,,,,,,,,,,,,,,,,,,4.5755,94.1677,15.2996,2.1858,65.5399,278.4273
2005-03-31,WLCO,12.0782,0.5404,-14.5412,50.0849,,1.5303,1.2899,3.6881,18.3844,52369.1182,,34192.8683,,,25962.9643,,,,,,,,,,,,,,,,,,,4.4509,97.3404,15.0289,2.0966,61.51,263.5724
2006-03-31,WLCO,14.6901,2.8438,-10.6507,51.7312,,1.5583,1.2657,3.6638,17.6402,54374.3521,,35805.9846,,,26983.3812,,,,,,,,,,,,,,,,,,,4.3262,100.5131,14.7583,2.0074,57.4801,248.7175
2007-03-31,WLCO,17.3021,5.1472,-6.7601,53.3775,1425.31,1.7474,1.2414,3.6394,16.8959,26834.44,33102.79,16508.33,16594.46,,10558.42,15940.18,2737.58,4018.82,,139.8203,,-98.59,236.83,1826.9235,1826.9235,1425.31,2807.92,,,7.9168,6.2362,5.1854,6.2362,4.2015,46.7368,10.6798,2.2231,53.4502,355.5194
2008-03-31,WLCO,21.014,5.1646,0.0,57.7363,3407.8,2.3498,1.9333,7.6338,30.6914,39944.52,56178.72,26121.44,30057.28,,18091.74,22414.81,5305.6,7035.52,,177.7532,72.77,-179.34,236.83,4134.5619,4134.5619,3407.8,6108.14,,,8.9029,7.5432,3.0647,7.5432,4.0204,88.1678,20.87,4.3457,139.827,131.9345
2009-03-31,WLCO,22.4223,6.8861,0.0,60.2348,2135.05,1.2062,0.9797,3.0423,13.656,57395.27,84178.45,46917.42,37261.03,68581.16,39959.3,28621.86,6488.54,6953.71,,186.4912,25.97,-325.88,4.23,3084.5322,3084.5322,2135.05,4914.93,,,16.2849,7.5679,5.4899,7.5679,4.4887,83.6334,11.51,0.8902,-0.48,373.4339
2010-03-31,WLCO,22.5531,6.8861,0.393,60.2348,6104.03,2.1675,1.2932,6.9521,27.3674,73636.73,91424.13,51471.03,39953.1,62412.96,34323.46,28089.5,11439.75,15658.52,,204.3224,0.96,-326.71,3.12,7804.5954,7804.5954,6104.03,11694.47,,,13.1447,10.8026,6.7762,10.8026,3.9366,141.9869,31.69,1.9241,86.0057,111.9237
2011-03-31,WLCO,30.339,20.7188,9.9456,60.2348,6330.25,1.7901,1.0703,6.2729,19.8732,80220.75,110404.06,44439.32,65964.74,73685.21,33594.85,40090.36,16466.07,21339.63,,204.6689,859.68,-475.65,3.12,7899.0636,7899.0636,6330.25,11541.87,,9047.0,13.8673,10.4422,7.4536,10.4422,3.1681,169.5191,30.95,1.2238,19.5931,140.246
2012-03-31,WLCO,30.5502,20.7188,10.5804,60.2348,2385.43,1.1942,0.935,1.7772,6.3083,89765.76,158042.86,78620.1,79422.76,113677.44,63316.12,50361.32,18296.99,22541.05,,227.781,9895.02,-475.07,3.12,3423.1711,3423.1711,2385.43,5706.81,,9303.0,10.8996,8.4852,6.9265,8.4852,3.5496,179.702,10.89,0.749,17.9777,116.0136
2013-03-31,WLCO,44.5026,38.659,33.8271,60.9573,-703.23,1.0641,0.7434,-0.4302,-1.4424,90832.1,168913.59,77134.64,91778.95,108789.92,55338.05,53451.87,17705.39,29998.07,,262.9483,10655.83,-132.47,3.71,3444.612,3444.612,-703.23,4438.57,,9303.0,10.2913,8.7526,8.3576,8.7526,3.353,215.1664,-3.03,0.234,38.2212,91.1564
2014-03-31,WLCO,46.3032,37.5717,31.2576,69.988,733.9,1.5653,0.8832,0.5707,1.7275,77047.23,88301.5,36512.32,51789.18,57825.52,27952.66,29872.86,17383.83,19424.46,,262.9483,4.68,-152.74,1.67,2051.6478,2051.6478,733.9,2954.68,,22658.0,11.8803,9.5933,8.3415,9.5933,3.0273,107.9595,2.79,0.6368,-49.8251,116.3394
2015-03-31,WLCO,42.2392,34.1891,25.9976,66.4359,690.41,1.5429,0.8593,0.7405,2.4493,84504.87,98175.04,49094.22,49080.82,66624.21,35863.89,30760.32,17751.36,19027.49,,263.1761,4.68,-154.67,16.17,3789.0245,3789.0245,690.41,4103.91,,25325.0,12.6232,10.8029,9.8829,10.8029,3.3077,106.3477,2.63,0.5064,-1.4076,100.1985
2016-03-31,WLCO,24.414,3.2619,9.6735,60.1746,1518.12,1.7923,0.979,1.6451,5.4241,72355.06,86384.65,43197.03,43187.62,57078.83,29252.91,27825.92,17413.04,18892.98,,265.2261,4.68,-158.38,16.17,3660.5133,3660.5133,1518.12,5272.69,,2818.0,13.6971,10.3472,7.0301,10.3472,3.2971,105.5286,5.76,0.9353,0.0027,94.4558
2017-03-31,WLCO,24.7561,3.2619,10.7013,60.1746,264.25,1.4859,0.925,0.313,0.9423,58987.08,82469.33,42959.9,39509.43,53239.57,30215.38,23024.19,16820.0,18998.42,,265.2261,4.68,-159.61,16.17,368.5639,368.5639,264.25,1263.34,,4034.0,11.366,7.849,3.6684,7.849,3.0108,105.9261,1.0,0.7798,0.3767,65.5995
2018-03-31,WLCO,41.9073,23.5276,36.0339,66.0747,1583.03,1.9431,1.0941,1.9862,5.5903,61142.35,76933.17,41223.92,35709.25,47826.74,27627.99,20198.75,18348.17,19444.36,,265.2261,4.68,-160.47,0.0,3157.0953,3157.0953,1583.03,3513.06,,3546.0,10.702,10.2937,9.1564,10.2937,2.8146,107.6075,5.97,1.2536,1.5873,44.9994
2019-03-31,WLCO,42.2794,12.0809,36.0339,78.5972,-132.58,2.2082,1.0994,-0.1668,-0.4692,86750.63,82000.33,61561.63,20438.7,54074.56,39263.44,14811.12,17255.75,18880.48,,265.2261,0.0,-160.16,0.0,1131.2761,1131.2761,-132.58,3133.51,,3633.0,14.1892,11.5652,3.9986,11.5652,2.8121,105.4814,-0.5,1.2912,-1.9757,44.7789
2020-03-31,WLCO,49.9447,33.3434,50.3628,66.0747,6354.73,2.4902,0.799,7.8729,21.137,97590.25,79431.67,57360.89,22070.78,47138.09,37113.61,10024.48,20531.19,23664.26,,260.8844,0.0,-2739.01,0.0,5912.0015,5912.0015,6354.73,9266.68,,2905.0,23.8959,17.4312,5.0558,17.4312,2.6848,123.2439,24.12,0.5035,14.9267,26.3007
2021-03-31,WLCO,58.6259,41.8303,50.3628,83.5942,7675.83,2.6682,0.9385,9.8188,21.0355,71525.63,76917.42,42720.67,34196.75,34822.27,21658.19,13164.08,25197.1,29467.51,,260.8844,3431.24,-129.0,0.0,4517.0104,4517.0104,7675.83,5486.13,,2269.0,10.8146,9.735,5.9188,9.735,2.1424,156.4966,29.42,0.884,26.9813,25.0077
2022-03-31,WLCO,65.1041,53.7602,57.89,83.5942,4388.0,2.024,0.9935,5.205,10.3113,65051.11,91688.65,43161.98,48526.67,46413.26,29059.35,17353.91,28255.23,32900.49,,260.9494,3431.24,-1302.65,0.0,1361.8245,1361.8245,4388.0,2169.31,,1452.0,10.6878,9.1344,5.8355,9.1344,1.981,169.7,16.82,0.9864,8.4638,46.4492
2023-03-31,WLCO,65.1041,53.7602,57.89,83.5942,2066.9,1.54,1.0334,1.6867,4.5127,97581.0,153393.6,96503.7,56889.9,104952.2,81651.9,23300.3,28255.23,46012.8,,261.529,3431.2,-1302.3,0.0,1084.1133,1084.1133,2066.9,1816.0,,1452.0,10.8777,8.9473,5.9364,8.9473,2.6755,180.9379,7.91,1.1081,6.859,71.0421
2003-03-31,PNCL,6.3627,0.4228,-57.7239,76.0987,,2.172,1.4438,-0.0543,4.9082,-72939.2662,,-31054.2427,,,-14833.2899,,,,,,,,,,,,,,,,,,,4.3239,-133.4605,-28.3984,2.9945,48.0905,169.7328
2004-03-31,PNCL,7.7962,0.4228,-53.4161,76.0987,,2.1692,1.4336,0.2598,5.6347,-65684.6275,,-27883.2108,,,-13167.9036,,,,,,,,,,,,,,,,,,,4.2627,-119.2948,-25.7122,2.9292,46.5038,167.6823
2005-03-31,PNCL,9.2296,0.4228,-49.1084,76.0987,,2.1663,1.4233,0.5738,6.3612,-58429.9887,,-24712.1789,,,-11502.5173,,,,,,,,,,,,,,,,,,,4.2015,-105.1291,-23.026,2.8638,44.917,165.6317
2006-03-31,PNCL,10.6631,0.4228,-44.8006,76.0987,,2.1635,1.4131,0.8879,7.0877,-51175.3499,,-21541.1471,,,-9837.131,,,,,,,,,,,,,,,,,,,4.1404,-90.9634,-20.3398,2.7985,43.3302,163.5811
2007-03-31,PNCL,12.0965,0.4228,-40.4929,76.0987,,2.1606,1.4028,1.2019,7.8142,-43920.7112,,-18370.1152,,,-8171.7447,,,,,,,,,,,,,,,,,,,4.0792,-76.7977,-17.6536,2.7332,41.7435,161.5305
2008-03-31,PNCL,13.53,0.4228,-36.1851,76.0987,,2.1578,1.3926,1.516,8.5407,-36666.0724,,-15199.0833,,,-6506.3584,,,,,,,,,,,,,,,,,,,4.018,-62.632,-14.9675,2.6679,40.1567,159.4799
2009-03-31,PNCL,14.9634,0.4228,-31.8774,76.0987,,2.155,1.3823,1.83,9.2672,-29411.4337,,-12028.0514,,,-4840.9721,,,,,,,,,,,,,,,,,,,3.9569,-48.4663,-12.2813,2.6026,38.5699,157.4294
2010-03-31,PNCL,16.3969,0.4228,-27.5696,76.0987,,2.1521,1.3721,2.1441,9.9937,-22156.7949,,-8857.0195,,,-3175.5858,,,,,,,,,,,,,,,,,,,3.8957,-34.3006,-9.5951,2.5372,36.9832,155.3788
2011-03-31,PNCL,17.8303,0.4228,-23.2619,76.0987,,2.1493,1.3619,2.4581,10.7202,-14902.1561,,-5685.9876,,,-1510.1995,,,,,,,,,,,,,,,,,,,3.8345,-20.1349,-6.9089,2.4719,35.3964,153.3282
2012-03-31,PNCL,19.2638,0.4228,-18.9541,76.0987,,2.1464,1.3516,2.7721,11.4467,-7647.5174,,-2514.9558,,,155.1868,,,,,,,,,,,,,,,,,,,3.7734,-5.9692,-4.2227,2.4066,33.8097,151.2776
2013-03-31,PNCL,20.6972,0.4228,-14.6464,76.0987,,2.1436,1.3414,3.0862,12.1732,-392.8786,,656.0761,,,1820.5731,,,,,,,,,,,,,,,,,,,3.7122,8.1965,-1.5365,2.3413,32.2229,149.227
2014-03-31,PNCL,22.1307,0.4228,-10.3386,76.0987,551.789,2.1407,1.3311,3.4002,12.8997,13193.052,20206.041,5822.821,14383.22,13108.253,4615.968,8492.285,3850.039,4854.301,,199.0392,1.159,-34.93,0.0,933.8711,933.8711,551.789,1352.671,,,11.7106,9.0151,7.1486,9.0151,3.651,35.6577,2.772,2.2759,30.6361,144.4269
2015-03-31,PNCL,23.5641,0.4228,-6.0309,76.0987,912.841,2.1379,1.3209,3.5672,11.549,18085.009,30974.252,7128.238,23846.014,22262.927,6600.682,15662.245,4670.247,6467.844,,199.0392,1.159,-92.633,0.0,1442.3527,1442.3527,912.841,2195.302,,,11.6729,8.6072,7.0291,8.6072,3.2376,43.7643,4.586,2.2106,22.7347,194.2903
2016-03-31,PNCL,24.9976,0.4228,-1.7231,76.0987,2086.646,2.5597,1.2771,5.2267,18.7232,27786.94,48871.172,9873.773,38997.399,35292.003,5316.868,29975.135,7151.445,7163.708,,256.5392,1.159,-92.629,0.0,3486.6251,3486.6251,2086.646,3784.83,,,10.9603,10.7039,10.2822,10.7039,3.5822,52.9302,8.13,1.9973,55.8828,121.4191
2017-03-31,PNCL,26.431,0.4228,2.5846,76.0987,1182.781,1.9373,1.2959,2.3408,8.3918,21106.537,52185.1,11577.61,40607.49,37574.703,7384.984,30189.719,8176.435,8196.268,,256.5392,0.27,-161.058,0.0,2349.2834,2349.2834,1182.781,2588.303,,,10.19,9.8007,9.187,9.8007,3.585,56.9516,4.62,2.057,7.5976,130.4887
2018-03-31,PNCL,27.8645,0.4228,6.8924,76.0987,2430.076,2.0085,1.4763,4.3704,15.4303,22560.226,59020.301,14106.68,44913.621,42133.071,9767.141,32365.93,10460.179,10473.074,,256.5392,0.417,-161.058,0.0,3618.19,3618.19,2430.076,3860.881,,,11.1796,10.8606,10.1505,10.8606,3.5306,65.8267,9.47,2.6646,15.5836,119.6705
2019-03-31,PNCL,29.2979,0.4228,11.2001,76.0987,3513.731,1.8818,1.2627,5.3415,18.9262,35522.882,72543.707,19398.36,53145.347,52299.856,11429.79,40870.066,13816.58,13829.476,,256.539,7.346,-154.642,0.0,4805.6046,4805.6046,3513.731,4919.259,,,12.2795,11.3497,9.9079,11.3497,3.5432,78.9113,13.7,1.9414,19.8773,125.2021
2020-03-31,PNCL,30.7314,0.4228,15.5079,76.0987,5498.848,1.9331,0.9832,6.985,24.0196,53907.739,84902.997,23839.399,61063.598,59360.399,12139.786,47220.613,19115.02,19127.916,,256.5392,90.688,-306.637,0.0,5907.311,5907.311,5498.848,7663.854,,,17.7943,11.2806,6.4759,11.2806,3.4387,99.5661,21.43,0.9441,26.1747,127.987
2021-03-31,PNCL,31.687,0.4228,18.3797,76.0987,4973.775,2.2394,1.3721,5.5064,17.74,54801.51,95752.482,28100.279,67652.203,65225.631,16355.417,48870.214,24103.809,24116.705,,256.5392,107.872,0.0,0.0,7145.0168,7145.0168,4973.775,10584.769,,8564.0,10.6848,8.6813,5.5195,8.6813,3.2217,119.0134,19.37,2.167,19.5321,137.306
2022-03-31,PNCL,34.5539,0.4228,26.9952,76.0987,5801.758,2.2312,1.2837,5.7386,17.3673,68551.622,106448.757,28884.728,77564.029,70170.041,17152.326,53017.715,29852.76,29865.656,,256.5392,217.621,-128.27,0.0,8309.2951,8309.2951,5801.758,11442.786,,10100.0,12.5859,10.0887,6.625,10.0887,3.0264,141.4245,22.63,1.8324,18.8307,132.1064
2023-03-31,PNCL,34.5539,0.4228,26.9952,76.0987,6584.506,2.2093,1.2475,5.6575,16.642,79560.829,126321.23,32235.627,94085.603,83470.797,19039.016,64431.781,29852.76,42337.355,,256.5392,0.0,-128.27,0.0,9261.5709,9261.5709,6584.506,13467.371,,10100.0,10.7479,8.9895,6.9148,8.9895,2.9416,167.0327,25.6667,1.7296,18.1073,146.5914
2003-03-31,SCHN,9.7599,,-5.158760000000001,42.1766,,1.8869,2.1862,-19.6008,385.9412,9873.0943,,12011.4932,,,12759.9447,,,,,,,,,,,,,,,,,,,-79.1339,17.723,-6.1135,-59.2894,-111.7029,-1086.2216
2004-03-31,SCHN,9.7209,,-5.138120000000001,42.008,,1.9178,2.2545,-18.459,343.9647,10137.5127,,11799.0138,,,12504.5996,,,,,,,,,,,,,,,,,,,-71.7962,16.6358,-5.7651,-50.1326,-105.8571,-945.7159
2005-03-31,SCHN,9.6819,,-5.117479999999998,41.8394,,1.9487,2.3229,-17.3172,301.9881,10401.931,,11586.5343,,,12249.2546,,,,,,,,,,,,,,,,,,,-64.4584,15.5485,-5.4168,-40.9758,-100.0114,-805.2102
2006-03-31,SCHN,9.6428,,-5.096960000000002,41.6708,,1.9795,2.3912,-16.1754,260.0115,10666.3493,,11374.0548,,,11993.9096,,,,,,,,,,,,,,,,,,,-57.1207,14.4613,-5.0684,-31.819,-94.1657,-664.7045
2007-03-31,SCHN,9.6038,,-5.07636,41.5023,,2.0104,2.4595,-15.0336,218.035,10930.7676,,11161.5753,,,11738.5645,,,,,,,,,,,,,,,,,,,-49.7829,13.374,-4.7201,-22.6622,-88.3199,-524.1988
2008-03-31,SCHN,9.5648,,-5.05572,41.3337,,2.0412,2.5278,-13.8918,176.0584,11195.1859,,10949.0959,,,11483.2195,,,,,,,,,,,,,,,,,,,-42.4452,12.2868,-4.3717,-13.5054,-82.4742,-383.6931
2009-03-31,SCHN,9.5258,,-5.035080000000001,41.1651,,2.0721,2.5962,-12.7501,134.0818,11459.6043,,10736.6164,,,11227.8745,,,,,,,,,,,,,,,,,,,-35.1074,11.1995,-4.0234,-4.3486,-76.6284,-243.1874
2010-03-31,SCHN,9.4868,,-5.01444,40.9965,,2.103,2.6645,-11.6083,92.1053,11724.0226,,10524.1369,,,10972.5294,,,,,,,,,,,,,,,,,,,-27.7697,10.1123,-3.675,4.8082,-70.7827,-102.6818
2011-03-31,SCHN,9.4478,,-4.993799999999999,40.8279,,2.1338,2.7328,-10.4665,50.1287,11988.4409,,10311.6574,,,10717.1844,,,,,,,,,,,,,,,,,,,-20.4319,9.025,-3.3267,13.965,-64.937,37.8239
2012-03-31,SCHN,9.0909,,-4.805199999999999,39.2857,397.65,2.2817,2.0691,-9.3247,8.1521,13389.66,12420.31,9446.24,2974.07,9750.66,9544.56,206.1,246.56,2191.44,,239.104,0.0,0.0,39.3,525.3157,525.3157,397.65,767.86,,,11.1735,10.6664,7.2029,10.6664,-13.0942,11.1652,1.66,5.9739,-59.0912,87.4643
2013-03-31,SCHN,10.3306,,-5.460439999999998,44.6429,-284.59,2.0038,2.151,-2.2346,-11.2604,13023.14,13050.86,10325.7,2725.16,10665.8,10421.14,244.66,-38.03,1906.85,,239.104,0.0,-110.26,45.4,73.4723,73.4723,-284.59,156.53,,,9.9627,10.0491,10.6911,10.0491,5.0391,9.975,-1.19,7.2983,-10.6602,98.1686
2014-03-31,SCHN,9.0909,,-4.805199999999999,39.2857,-1249.27,1.8635,2.6484,-10.0424,-70.9641,12080.33,11829.06,9140.75,2688.31,10693.27,8649.19,2044.08,-1287.3,657.58,,239.104,0.0,-0.02,0.0,-702.3348,-702.3348,-1249.27,-763.76,,,11.6372,11.6813,12.0313,11.6813,7.0665,4.7502,-5.22,18.1677,-52.379,228.9781
2015-03-31,SCHN,9.0909,,-4.805199999999999,39.2857,-285.4,3.199,4.7937,-2.2561,-28.7386,13015.87,13471.62,11021.8,2449.82,12621.23,10524.73,2096.5,-1572.7,372.18,,239.104,0.0,-0.01,0.0,-264.686,-264.686,-285.4,-481.93,,,11.591,11.5399,10.7439,11.5399,12.7384,3.5566,-1.19,61.0982,-25.1279,391.9025
2016-03-31,SCHN,9.0909,,-4.805199999999999,39.2857,-181.95,3.0789,3.6553,-1.3799,-23.9592,13953.39,12899.81,10485.89,2413.92,10511.37,9386.93,1124.44,-1754.65,190.23,,239.104,0.0,-0.02,0.0,211.4611,211.4611,-181.95,360.0,,,12.8793,12.1725,10.0358,12.1725,17.363,2.7956,-0.761,52.2428,-21.3961,262.2374
2017-03-31,SCHN,9.0909,,-4.805199999999999,39.2857,-1759.06,2.0463,3.6391,-13.7196,-363.6939,12630.93,12743.14,8484.46,4258.68,11599.05,9842.48,1756.57,-2239.96,-179.32,,239.104,0.0,0.0,0.0,-1142.94,-1142.94,-1759.06,-1266.36,,,12.1174,11.4829,9.0191,11.4829,26.509,1.25,-7.357,113.5162,-55.2854,1605.0253
2018-03-31,SCHN,9.0909,,-4.805199999999999,39.2857,-646.72,1.6996,3.0987,-5.055,-363.6939,13139.72,12844.14,8398.69,4445.45,12318.78,11116.16,1202.62,-2890.58,-798.05,,239.104,0.0,0.0,0.0,-141.793,-141.793,-646.72,-211.21,,,10.7436,10.3153,9.6566,10.3153,26.509,-1.3377,-2.72,113.5162,-55.2854,1605.0253
2019-03-31,SCHN,9.0909,,-4.805199999999999,39.2857,-243.66,2.0383,3.3929,-2.0037,-363.6939,13777.56,11476.87,7721.8,3755.07,11242.96,9838.91,1404.05,-3194.86,-1089.5,,239.104,0.0,0.0,0.0,-41.171,-41.171,-243.66,45.61,,,10.8954,10.3899,9.3298,10.3899,26.509,-2.5566,-1.02,113.5162,-91.1237,1605.0253
2020-03-31,SCHN,9.0909,,-4.805199999999999,39.2857,-295.75,1.6579,2.4776,-2.6091,-363.6939,13765.82,11194.08,7312.45,3881.63,11180.01,7157.55,4022.46,-3587.1,-1309.34,,239.104,0.0,0.0,0.0,-52.969,-52.969,-295.75,51.08,,,18.4252,15.3626,8.1909,15.3626,26.509,-3.476,-1.24,113.5162,-35.9633,1605.0253
2021-03-31,SCHN,9.0909,,-4.805199999999999,39.2857,-10.11,2.0149,3.0348,-0.0891,-363.6939,12886.97,11490.82,7630.18,3860.64,11455.36,7384.2,4071.16,-3565.71,-1287.95,,239.104,0.0,0.0,0.0,288.671,288.671,-10.11,416.72,,,9.7988,9.1525,7.8939,9.1525,26.509,-3.3866,-0.04,113.5162,2.5736,1605.0253
2022-03-31,SCHN,9.0909,,-4.805199999999999,39.2857,276.22,2.6725,3.4647,2.3824,-363.6939,15153.6,11697.21,7807.12,3890.09,11335.98,7122.5,4213.48,-3239.94,-962.18,,239.104,0.0,0.0,0.0,706.3,706.3,276.22,688.09,,,10.6188,10.1017,8.8921,10.1017,26.509,-2.0241,1.16,113.5162,40.2314,1605.0253
2023-03-31,SCHN,9.0909,,-4.805199999999999,39.2857,1236.23,3.4564,3.6984,9.7931,-363.6939,17668.93,13549.82,9391.41,4158.41,12039.01,7700.95,4338.06,-2090.36,187.4,,239.104,0.0,0.0,0.0,1461.56,1461.56,1236.23,1491.67,,,10.3715,10.13,10.0401,10.13,138.9949,2.7838,5.17,55.9314,40.2314,714.4289
2003-03-31,EID,20.5667,-0.8139,-12.2902,74.5952,416.2,1.9511,0.7419,2.6896,7.8444,15324.7002,15725.7998,7793.3999,7932.4002,,6066.7002,3747.0,6139.5,3454.7,,178.497,,-115.7,,600.4523,600.4523,416.2,1008.1,,,4.5472,2.565,2.0732,2.565,2.9166,30.2638,2.3317,0.2486,3.6972,100.2258
2004-03-31,EID,21.4246,-0.1312,-10.3989,74.5984,635.8,2.0363,0.9301,3.8408,12.4679,17132.1992,17382.1992,8632.7998,8749.4002,,6817.1001,4690.5,6177.3999,3208.7,,178.497,,-134.9,,883.169,883.169,635.8,1248.1,,,3.7831,3.0874,2.6693,3.0874,3.2462,26.8744,3.562,0.7468,-11.1996,124.2485
2005-03-31,EID,22.2824,0.5516,-8.5076,74.6016,1547.1,2.3607,1.1896,8.6559,28.5422,22366.9004,18364.5996,9572.2998,8792.2999,,6095.2998,4982.1,604.7,4455.5,,178.497,,-220.2,,1531.2851,1531.2851,1547.1,1954.3,,,6.6904,5.9024,4.5163,5.9024,3.2974,33.8594,8.6674,1.5762,25.9912,89.6075
2006-03-31,EID,23.1402,1.2343,-6.6163,74.6048,1715.0,2.6808,1.7464,7.9788,25.9603,28923.7,24624.2,14422.3,10201.9,,10506.5,5523.3,934.4,5580.4,,178.497,,-319.2,,1676.588,1676.588,1715.0,2275.6,,,8.2938,7.7434,5.6707,7.7434,3.2536,40.1615,9.608,3.5637,18.6125,94.635
2007-03-31,EID,23.9981,1.9171,-4.7249,74.608,3416.6,1.9126,1.0722,12.5335,41.4593,27614.8,29895.1,18045.9,11849.2,,12846.9,6030.1,1065.7,6857.7,,178.497,,-912.7,,2649.4788,2649.4788,3416.6,3308.7,,,8.0926,7.5746,6.9161,7.5746,3.3079,52.1745,19.1409,1.2319,29.912,96.8936
2008-03-31,EID,28.2366,6.4331,2.5695,75.5268,1047.3,1.7714,1.1164,2.9579,10.4574,27857.1,40918.2,23183.0,17735.2,,18487.6,8739.3,1065.7,10538.3,,178.497,,-496.0,,1968.8034,1968.8034,1047.3,3114.6,,1645.0,7.281,6.1057,4.9794,6.1057,3.5354,60.0391,5.8673,1.4445,15.0736,150.7176
2009-03-31,EID,29.9064,6.4331,2.5695,80.5238,9540.8,1.4132,0.9477,17.7334,71.1711,29090.3,66684.1,46005.5,20678.6,45246.9,34074.2,11172.7,9183.1,14081.3,,178.497,0.0,-2864.4,34.7,5728.9148,5728.9148,9540.8,8247.0,,1656.0,11.8346,7.7387,5.816,7.7387,4.0134,90.1645,53.635,0.7833,50.1764,166.8593
2010-03-31,EID,29.9064,6.4331,2.5695,80.5238,3936.0,1.8275,1.16,5.7481,22.909,39866.4,70265.3,46376.3,23889.0,44811.3,29162.5,15648.8,8216.4,16182.7,,172.7169,40.2,-2681.9,62.8,5809.3167,5809.3167,3936.0,8655.2,,1666.0,10.7798,8.5261,6.3461,8.5261,3.9855,105.7679,22.82,1.6153,13.5068,166.9962
2011-03-31,EID,29.0514,6.4331,0.0,80.5238,3122.8,2.1715,1.1702,4.0026,15.3516,92318.9,85771.8,53926.0,31845.8,56044.1,44714.4,11329.7,10829.2,20135.8,,173.1982,1067.5,-2789.9,44.0,6515.0002,6515.0002,3122.8,9627.7,,1666.0,12.405,9.984,7.1733,9.984,3.8354,129.4222,18.06,1.6512,22.7054,142.2226
2012-03-31,EID,29.9064,6.4331,2.5695,80.5238,3127.0,2.0214,1.078,3.1778,13.405,123564.8,111032.5,70966.5,40066.0,77516.8,61320.2,16196.6,9642.4,21886.2,,173.6625,4760.5,-1780.7,80.3,7980.4463,7980.4463,3127.0,11687.3,,2096.0,10.7227,8.7064,7.4877,8.7064,4.2184,139.5725,18.03,1.3574,8.1318,224.5762
2013-03-31,EID,29.0514,6.4331,0.0,80.5238,2069.4,1.5548,1.015,1.758,8.5219,112929.4,124392.0,77080.6,47311.4,90731.1,67153.0,23578.1,4063.1,21929.6,,175.7669,5219.5,-2186.8,76.2,7450.8731,7450.8731,2069.4,10283.8,,2096.0,9.6787,8.1576,7.5547,8.1576,4.8474,138.4118,11.91,1.0765,0.3701,271.6243
2014-03-31,EID,20.3903,6.4331,0.0,54.6057,779.7,1.5149,0.9948,0.6471,3.2155,121141.4,116586.7,71167.2,45419.5,83104.0,64688.1,18415.9,-577.3,19820.9,,175.8149,3878.3,-730.1,76.2,5005.2689,5005.2689,779.7,6974.9,,2096.0,11.5375,9.4739,8.2305,9.4739,4.969,137.4656,4.44,0.9752,-0.6564,161.8433
